X,Y,Z,Xr,Yr,Zr,DateTime,ID
-730,-93,330,15244,4720,-3936,2019-11-02 16:53:51.299384,jimmy
-742,-129,301,15308,5092,-4040,2019-11-02 16:53:51.323541,jimmy
-735,-146,297,15112,4884,-3952,2019-11-02 16:53:51.347559,jimmy
-733,-128,303,15272,4692,-3872,2019-11-02 16:53:51.371601,jimmy
-743,-132,284,15272,4836,-4308,2019-11-02 16:53:51.395551,jimmy
-741,-133,320,15356,4912,-3888,2019-11-02 16:53:51.419661,jimmy
-744,-112,311,15332,4844,-4028,2019-11-02 16:53:51.443564,jimmy
-728,-127,290,15160,4912,-4072,2019-11-02 16:53:51.467589,jimmy
-718,-116,336,15260,4644,-3992,2019-11-02 16:53:51.491600,jimmy
-750,-102,302,15324,4832,-3708,2019-11-02 16:53:51.515652,jimmy
-733,-125,298,15184,4924,-3924,2019-11-02 16:53:51.539775,jimmy
-724,-123,323,15376,4740,-4048,2019-11-02 16:53:51.563647,jimmy
-1017,-131,281,15352,4808,-4072,2019-11-02 16:53:51.587713,jimmy
-742,-140,320,15236,4868,-3952,2019-11-02 16:53:51.611737,jimmy
-733,-129,312,15588,4792,-3896,2019-11-02 16:53:51.635902,jimmy
-753,-116,290,15272,4884,-3940,2019-11-02 16:53:51.659940,jimmy
-726,-96,305,15308,4792,-4004,2019-11-02 16:53:51.683986,jimmy
-742,-117,304,15344,4880,-3952,2019-11-02 16:53:51.708975,jimmy
-728,-113,307,15344,4800,-3992,2019-11-02 16:53:51.733141,jimmy
-724,-106,333,15124,5084,-3992,2019-11-02 16:53:51.757264,jimmy
-754,-132,290,15268,4892,-3936,2019-11-02 16:53:51.781864,jimmy
-705,-125,301,15332,4644,-3964,2019-11-02 16:53:51.805985,jimmy
-770,-137,293,15308,4820,-4016,2019-11-02 16:53:51.830293,jimmy
-734,-138,292,15380,5000,-4060,2019-11-02 16:53:51.854310,jimmy
-708,-131,319,15212,4848,-3932,2019-11-02 16:53:51.878421,jimmy
-746,-130,282,15340,4824,-4132,2019-11-02 16:53:51.902469,jimmy
-732,-137,303,15232,4828,-3924,2019-11-02 16:53:51.926759,jimmy
-735,-124,301,15376,4760,-3940,2019-11-02 16:53:51.950829,jimmy
-729,-107,297,15352,4868,-4160,2019-11-02 16:53:51.974916,jimmy
-732,-108,305,15612,4748,-3944,2019-11-02 16:53:51.998955,jimmy
-721,-120,316,15368,4756,-3904,2019-11-02 16:53:52.023175,jimmy
-734,-136,294,15308,4932,-4040,2019-11-02 16:53:52.047271,jimmy
-739,-117,321,15600,4932,-3912,2019-11-02 16:53:52.071683,jimmy
-740,-128,281,15376,4824,-4212,2019-11-02 16:53:52.095866,jimmy
-726,-103,300,15404,4792,-3984,2019-11-02 16:53:52.120043,jimmy
-747,-101,322,15116,4744,-4044,2019-11-02 16:53:52.144040,jimmy
-751,-139,285,15324,4896,-4012,2019-11-02 16:53:52.168113,jimmy
-709,-103,326,15340,4884,-4096,2019-11-02 16:53:52.192255,jimmy
-732,-126,304,15304,4848,-4048,2019-11-02 16:53:52.216393,jimmy
-731,-118,315,15596,4864,-3912,2019-11-02 16:53:52.240566,jimmy
-729,-129,312,15304,4796,-4020,2019-11-02 16:53:52.264543,jimmy
-744,-166,301,15280,4780,-3992,2019-11-02 16:53:52.288704,jimmy
-754,-141,298,15316,4756,-3880,2019-11-02 16:53:52.312752,jimmy
-747,-152,295,15228,4864,-3964,2019-11-02 16:53:52.336964,jimmy
-745,-131,261,15496,4948,-3824,2019-11-02 16:53:52.361013,jimmy
-738,-119,335,15212,4644,-3868,2019-11-02 16:53:52.385131,jimmy
-759,-128,297,15344,4772,-3940,2019-11-02 16:53:52.409271,jimmy
-737,-117,300,15312,4784,-4084,2019-11-02 16:53:52.433856,jimmy
-728,-114,309,15296,4916,-4000,2019-11-02 16:53:52.459466,jimmy
-767,-144,282,15272,4824,-3948,2019-11-02 16:53:52.488647,jimmy
-721,-139,325,15268,4984,-3964,2019-11-02 16:53:52.516260,jimmy
-729,-128,322,15320,4716,-3996,2019-11-02 16:53:52.540581,jimmy
-729,-108,295,15336,4836,-3896,2019-11-02 16:53:52.564965,jimmy
-742,-116,318,15220,4652,-3948,2019-11-02 16:53:52.589053,jimmy
-736,-126,296,15324,4876,-3968,2019-11-02 16:53:52.613166,jimmy
-750,-113,294,15488,4852,-4008,2019-11-02 16:53:52.637506,jimmy
-753,-110,324,15348,4688,-3952,2019-11-02 16:53:52.661671,jimmy
-731,-107,285,15376,4808,-3952,2019-11-02 16:53:52.686084,jimmy
-723,-126,292,15336,4880,-3932,2019-11-02 16:53:52.710327,jimmy
-738,-132,287,15252,4764,-3852,2019-11-02 16:53:52.735025,jimmy
-762,-108,273,15332,4880,-3884,2019-11-02 16:53:52.759227,jimmy
-733,-128,312,15272,4880,-4020,2019-11-02 16:53:52.783494,jimmy
-735,-124,284,15468,4776,-3984,2019-11-02 16:53:52.807707,jimmy
-738,-133,320,15256,4784,-3984,2019-11-02 16:53:52.832037,jimmy
-715,-118,308,15268,4756,-3948,2019-11-02 16:53:52.856162,jimmy
-733,-114,300,15128,4668,-4008,2019-11-02 16:53:52.880335,jimmy
-726,-148,324,15208,4764,-3996,2019-11-02 16:53:52.904406,jimmy
-723,-136,281,15396,4744,-3944,2019-11-02 16:53:52.928700,jimmy
-725,-107,315,15280,4980,-3968,2019-11-02 16:53:52.952794,jimmy
-730,-117,327,15380,4848,-4036,2019-11-02 16:53:52.976984,jimmy
-746,-129,272,15304,4624,-4040,2019-11-02 16:53:53.002073,jimmy
-730,-117,297,15276,4976,-4068,2019-11-02 16:53:53.026620,jimmy
-739,-123,306,15332,4852,-4068,2019-11-02 16:53:53.050894,jimmy
-758,-120,302,15332,4900,-3960,2019-11-02 16:53:53.075223,jimmy
-747,-126,288,15324,4852,-4044,2019-11-02 16:53:53.187466,jimmy
-729,-108,287,15304,4940,-3848,2019-11-02 16:53:53.209019,jimmy
-705,-116,341,15232,4904,-3984,2019-11-02 16:53:53.232302,jimmy
-763,-116,299,15324,4792,-3992,2019-11-02 16:53:53.255386,jimmy
-747,-120,329,15356,4964,-3940,2019-11-02 16:53:53.278482,jimmy
-738,-118,310,15296,4856,-4068,2019-11-02 16:53:53.301777,jimmy
-739,-139,279,15120,4620,-4028,2019-11-02 16:53:53.325054,jimmy
-716,-114,323,15584,5068,-3988,2019-11-02 16:53:53.348059,jimmy
-749,-105,297,15268,5104,-3924,2019-11-02 16:53:53.371072,jimmy
-743,-121,295,15312,4884,-4000,2019-11-02 16:53:53.393977,jimmy
-729,-107,326,15244,4788,-3920,2019-11-02 16:53:53.417048,jimmy
-750,-127,286,15396,4720,-3956,2019-11-02 16:53:53.440161,jimmy
-752,-134,293,15232,4984,-3968,2019-11-02 16:53:53.463154,jimmy
-745,-141,304,15300,4640,-3972,2019-11-02 16:53:53.486165,jimmy
-723,-129,301,15352,4800,-3884,2019-11-02 16:53:53.509317,jimmy
-728,-100,310,15336,4872,-3980,2019-11-02 16:53:53.532517,jimmy
-696,-125,299,15360,4748,-4020,2019-11-02 16:53:53.555611,jimmy
-737,-130,282,15352,4828,-3964,2019-11-02 16:53:53.578624,jimmy
-740,-111,322,15412,4748,-4008,2019-11-02 16:53:53.601627,jimmy
-742,-117,314,15324,4772,-3872,2019-11-02 16:53:53.624867,jimmy
-753,-120,309,15368,4768,-3988,2019-11-02 16:53:53.647916,jimmy
-742,-151,340,15216,4808,-3976,2019-11-02 16:53:53.671072,jimmy
-744,-118,305,15396,4612,-4052,2019-11-02 16:53:53.694107,jimmy
-745,-122,308,15240,4968,-4312,2019-11-02 16:53:53.717203,jimmy
-716,-116,322,15408,4800,-4040,2019-11-02 16:53:53.740375,jimmy
-727,-139,301,15340,4844,-3952,2019-11-02 16:53:53.763399,jimmy
-746,-115,303,15268,4780,-3916,2019-11-02 16:53:53.786741,jimmy
-745,-102,328,15292,5112,-3976,2019-11-02 16:53:53.809854,jimmy
-729,-126,297,15304,4880,-4004,2019-11-02 16:53:53.833100,jimmy
-725,-131,315,15240,4824,-3980,2019-11-02 16:53:53.856232,jimmy
-738,-109,294,15548,4856,-3856,2019-11-02 16:53:53.879379,jimmy
-760,-103,282,15300,4720,-4068,2019-11-02 16:53:53.902426,jimmy
-730,-130,325,15356,4904,-3944,2019-11-02 16:53:53.925775,jimmy
-739,-100,316,15312,4848,-4068,2019-11-02 16:53:53.948886,jimmy
-750,-120,282,15308,4628,-3932,2019-11-02 16:53:53.972012,jimmy
-734,-111,310,15340,4792,-4032,2019-11-02 16:53:53.995168,jimmy
-714,-130,306,15348,4896,-3936,2019-11-02 16:53:54.018430,jimmy
-738,-119,296,15320,5048,-3972,2019-11-02 16:53:54.041691,jimmy
-728,-112,308,15340,4816,-3984,2019-11-02 16:53:54.064883,jimmy
-741,-130,292,15340,4924,-4016,2019-11-02 16:53:54.088025,jimmy
-755,-117,291,15536,4648,-4320,2019-11-02 16:53:54.111223,jimmy
-718,-102,308,15356,4884,-4052,2019-11-02 16:53:54.134503,jimmy
-744,-130,287,15300,4628,-4012,2019-11-02 16:53:54.157817,jimmy
-733,-132,331,15200,4800,-4124,2019-11-02 16:53:54.181097,jimmy
-733,-139,298,15392,4800,-4140,2019-11-02 16:53:54.204327,jimmy
-754,-133,265,15252,4880,-4020,2019-11-02 16:53:54.227728,jimmy
-735,-115,329,15364,4896,-4152,2019-11-02 16:53:54.250927,jimmy
-745,-105,283,15288,4816,-3948,2019-11-02 16:53:54.274111,jimmy
-736,-129,295,15336,4972,-3976,2019-11-02 16:53:54.298359,jimmy
-727,-140,303,15400,4824,-4068,2019-11-02 16:53:54.321817,jimmy
-748,-126,283,15420,5100,-3956,2019-11-02 16:53:54.345084,jimmy
-755,-105,310,15200,4856,-4040,2019-11-02 16:53:54.368413,jimmy
-728,-105,309,15276,4844,-3928,2019-11-02 16:53:54.391659,jimmy
-755,-109,295,15292,4920,-4004,2019-11-02 16:53:54.414990,jimmy
-734,-123,321,15340,5016,-3956,2019-11-02 16:53:54.438340,jimmy
-756,-127,283,15316,4948,-4084,2019-11-02 16:53:54.461615,jimmy
-742,-141,295,15568,4816,-4208,2019-11-02 16:53:54.484929,jimmy
-719,-116,303,15264,4892,-4252,2019-11-02 16:53:54.508257,jimmy
-726,-121,313,15188,4788,-3864,2019-11-02 16:53:54.531736,jimmy
-743,-116,298,15240,4984,-4132,2019-11-02 16:53:54.555082,jimmy
-741,-120,325,15356,4844,-3924,2019-11-02 16:53:54.578383,jimmy
-763,-138,285,15280,4828,-4068,2019-11-02 16:53:54.601695,jimmy
-743,-131,338,15324,4840,-4048,2019-11-02 16:53:54.625299,jimmy
-727,-103,317,15356,4780,-3868,2019-11-02 16:53:54.648589,jimmy
-736,-140,291,15268,4876,-4048,2019-11-02 16:53:54.671929,jimmy
-742,-100,327,15356,5108,-3980,2019-11-02 16:53:54.695405,jimmy
-751,-105,299,15560,4848,-4048,2019-11-02 16:53:54.718749,jimmy
-746,-110,285,15268,4668,-3984,2019-11-02 16:53:54.742114,jimmy
-732,-97,332,15324,4724,-3952,2019-11-02 16:53:54.765516,jimmy
-791,-133,273,15320,5084,-3992,2019-11-02 16:53:54.788924,jimmy
-745,-117,304,15440,4608,-4028,2019-11-02 16:53:54.812454,jimmy
-732,-126,328,15312,4828,-3940,2019-11-02 16:53:54.836073,jimmy
-723,-135,304,15356,4788,-4028,2019-11-02 16:53:54.859486,jimmy
-752,-127,317,15220,4932,-4028,2019-11-02 16:53:54.882851,jimmy
-743,-123,305,15288,4808,-3892,2019-11-02 16:53:54.906341,jimmy
-723,-138,285,15132,4668,-3928,2019-11-02 16:53:54.929906,jimmy
-743,-131,307,15260,4808,-4092,2019-11-02 16:53:54.953259,jimmy
-728,-125,280,15112,4924,-4020,2019-11-02 16:53:54.976749,jimmy
-734,-111,302,15316,4856,-4140,2019-11-02 16:53:55.000154,jimmy
-731,-94,335,15304,4820,-3848,2019-11-02 16:53:55.023719,jimmy
-754,-131,286,15116,4884,-4060,2019-11-02 16:53:55.047252,jimmy
-721,-142,307,15160,4748,-4084,2019-11-02 16:53:55.070869,jimmy
-753,-119,312,15376,5052,-3912,2019-11-02 16:53:55.094220,jimmy
-735,-120,289,15168,4808,-3984,2019-11-02 16:53:55.117682,jimmy
-721,-119,331,15240,4888,-4008,2019-11-02 16:53:55.141225,jimmy
-739,-137,292,15128,5096,-3844,2019-11-02 16:53:55.164680,jimmy
-731,-123,296,15308,4828,-4100,2019-11-02 16:53:55.188225,jimmy
-742,-102,306,15292,4908,-3896,2019-11-02 16:53:55.211919,jimmy
-751,-133,292,15316,4792,-4000,2019-11-02 16:53:55.235694,jimmy
-730,-128,299,15308,4672,-3932,2019-11-02 16:53:55.259290,jimmy
-716,-120,336,15588,4732,-3960,2019-11-02 16:53:55.282867,jimmy
-748,-128,303,15272,4876,-4084,2019-11-02 16:53:55.306548,jimmy
-740,-134,306,15280,4828,-4076,2019-11-02 16:53:55.330356,jimmy
-751,-142,320,15308,4800,-3928,2019-11-02 16:53:55.353831,jimmy
-756,-103,295,15308,4752,-3996,2019-11-02 16:53:55.377439,jimmy
-746,-109,310,15248,4792,-3928,2019-11-02 16:53:55.400992,jimmy
-720,-111,299,15380,4796,-3696,2019-11-02 16:53:55.424725,jimmy
-740,-125,286,15292,4620,-3952,2019-11-02 16:53:55.448408,jimmy
-745,-112,304,15356,4856,-3920,2019-11-02 16:53:55.473501,jimmy
-737,-111,313,15332,4884,-4020,2019-11-02 16:53:55.501321,jimmy
-1017,-119,290,15256,4832,-3976,2019-11-02 16:53:55.529265,jimmy
-746,-149,276,15360,4764,-3940,2019-11-02 16:53:55.553920,jimmy
-745,-139,297,15276,4796,-3996,2019-11-02 16:53:55.577859,jimmy
-732,-125,330,15360,5112,-3976,2019-11-02 16:53:55.601577,jimmy
-759,-108,300,15376,4720,-4052,2019-11-02 16:53:55.625646,jimmy
-728,-121,307,15240,5112,-4024,2019-11-02 16:53:55.649283,jimmy
-742,-122,296,15576,4812,-4144,2019-11-02 16:53:55.672946,jimmy
-737,-126,280,15120,4784,-3964,2019-11-02 16:53:55.696742,jimmy
-725,-114,315,15336,4856,-3956,2019-11-02 16:53:55.720568,jimmy
-726,-111,332,15324,4748,-3992,2019-11-02 16:53:55.744054,jimmy
-752,-134,308,15260,4900,-4052,2019-11-02 16:53:55.767806,jimmy
-741,-110,325,15156,4924,-4064,2019-11-02 16:53:55.791450,jimmy
-728,-125,314,15268,4744,-4084,2019-11-02 16:53:55.815158,jimmy
-753,-130,298,15376,4804,-4148,2019-11-02 16:53:55.838834,jimmy
-747,-130,323,15328,4860,-4036,2019-11-02 16:53:55.862469,jimmy
-737,-148,303,15376,5100,-4028,2019-11-02 16:53:55.886110,jimmy
-746,-118,301,15280,4852,-4008,2019-11-02 16:53:55.909807,jimmy
-735,-107,314,15248,4752,-3944,2019-11-02 16:53:55.933491,jimmy
-734,-111,294,15288,4804,-4024,2019-11-02 16:53:55.957179,jimmy
-710,-118,331,15324,4884,-3844,2019-11-02 16:53:55.980832,jimmy
-757,-144,295,15348,4876,-3992,2019-11-02 16:53:56.004819,jimmy
-754,-140,307,15276,4904,-4156,2019-11-02 16:53:56.028708,jimmy
-736,-111,334,15432,4804,-3988,2019-11-02 16:53:56.052324,jimmy
-739,-115,278,15352,4636,-4244,2019-11-02 16:53:56.076168,jimmy
-737,-102,316,15212,5116,-3912,2019-11-02 16:53:56.099875,jimmy
-733,-133,309,15604,4808,-4008,2019-11-02 16:53:56.123659,jimmy
-749,-153,277,15308,4824,-4088,2019-11-02 16:53:56.147346,jimmy
-750,-109,322,15276,4756,-4172,2019-11-02 16:53:56.171100,jimmy
-760,-110,280,15432,4824,-3944,2019-11-02 16:53:56.195681,jimmy
-756,-144,284,15304,4820,-4012,2019-11-02 16:53:56.219624,jimmy
-727,-129,323,15240,4724,-4004,2019-11-02 16:53:56.243694,jimmy
-708,-137,300,15336,4796,-3940,2019-11-02 16:53:56.267583,jimmy
-736,-100,315,15308,4832,-4084,2019-11-02 16:53:56.291375,jimmy
-717,-108,314,15324,4816,-4052,2019-11-02 16:53:56.315182,jimmy
-724,-127,294,15252,4748,-3984,2019-11-02 16:53:56.339044,jimmy
-716,-144,292,15336,4848,-3876,2019-11-02 16:53:56.362836,jimmy
-740,-134,295,15404,4844,-4056,2019-11-02 16:53:56.386687,jimmy
-746,-126,297,15296,4880,-3888,2019-11-02 16:53:56.410485,jimmy
-744,-109,289,15376,4876,-4084,2019-11-02 16:53:56.434284,jimmy
-736,-97,305,15356,5084,-4060,2019-11-02 16:53:56.458167,jimmy
-738,-95,300,15360,4636,-4056,2019-11-02 16:53:56.481903,jimmy
-741,-119,320,15344,5108,-4092,2019-11-02 16:53:56.505775,jimmy
-729,-139,291,15388,4784,-4328,2019-11-02 16:53:56.529765,jimmy
-745,-133,304,15312,4636,-3908,2019-11-02 16:53:56.553503,jimmy
-758,-133,285,15380,4616,-3908,2019-11-02 16:53:56.577313,jimmy
-740,-139,303,15276,4644,-3960,2019-11-02 16:53:56.601117,jimmy
-730,-98,314,15148,4776,-4052,2019-11-02 16:53:56.625162,jimmy
-740,-121,293,15284,4804,-3880,2019-11-02 16:53:56.649001,jimmy
-770,-113,307,15140,4864,-3924,2019-11-02 16:53:56.672802,jimmy
-735,-125,341,15360,4848,-3996,2019-11-02 16:53:56.696856,jimmy
-736,-151,287,15384,4624,-4060,2019-11-02 16:53:56.720827,jimmy
-757,-117,309,15144,4684,-3964,2019-11-02 16:53:56.744537,jimmy
-718,-134,306,15188,4748,-3656,2019-11-02 16:53:56.768447,jimmy
-740,-105,288,15596,4684,-4020,2019-11-02 16:53:56.792218,jimmy
-730,-113,321,15292,4824,-4048,2019-11-02 16:53:56.817029,jimmy
-727,-105,302,15120,5112,-4052,2019-11-02 16:53:56.841014,jimmy
-720,-124,305,15124,4932,-3960,2019-11-02 16:53:56.864905,jimmy
-736,-102,318,15392,4804,-3984,2019-11-02 16:53:56.888782,jimmy
-751,-144,306,15124,4796,-3944,2019-11-02 16:53:56.912617,jimmy
-733,-129,317,15112,5088,-4072,2019-11-02 16:53:56.936641,jimmy
-728,-125,289,15260,4628,-3952,2019-11-02 16:53:56.960465,jimmy
-747,-108,288,15296,5072,-4016,2019-11-02 16:53:56.984306,jimmy
-727,-89,313,15180,4872,-3892,2019-11-02 16:53:57.008235,jimmy
-738,-129,297,15232,5064,-3924,2019-11-02 16:53:57.032320,jimmy
-735,-120,317,15416,4896,-3672,2019-11-02 16:53:57.056200,jimmy
-721,-119,342,15264,5040,-3884,2019-11-02 16:53:57.080080,jimmy
-739,-116,298,15316,4812,-4032,2019-11-02 16:53:57.103851,jimmy
-745,-145,294,15324,4912,-3932,2019-11-02 16:53:57.127887,jimmy
-716,-110,306,15308,4792,-4044,2019-11-02 16:53:57.151722,jimmy
-754,-123,290,15300,4928,-3876,2019-11-02 16:53:57.175610,jimmy
-739,-130,295,15260,4828,-3984,2019-11-02 16:53:57.199463,jimmy
-725,-138,323,15332,4896,-3876,2019-11-02 16:53:57.223420,jimmy
-761,-127,302,15184,4860,-4100,2019-11-02 16:53:57.247393,jimmy
-718,-118,312,15348,4800,-4004,2019-11-02 16:53:57.271338,jimmy
-760,-132,294,15368,4852,-4008,2019-11-02 16:53:57.295321,jimmy
-734,-117,305,15376,4840,-3996,2019-11-02 16:53:57.319185,jimmy
-725,-130,309,15364,4816,-4000,2019-11-02 16:53:57.343105,jimmy
-731,-125,287,15424,4876,-4032,2019-11-02 16:53:57.367143,jimmy
-725,-102,317,15148,4828,-3880,2019-11-02 16:53:57.391023,jimmy
-746,-125,317,15324,4812,-4028,2019-11-02 16:53:57.414901,jimmy
-741,-134,293,15604,4640,-3784,2019-11-02 16:53:57.438845,jimmy
-722,-121,323,15604,4688,-3852,2019-11-02 16:53:57.462704,jimmy
-761,-121,283,15272,5104,-3984,2019-11-02 16:53:57.486661,jimmy
-739,-100,319,15288,5072,-4068,2019-11-02 16:53:57.510461,jimmy
-722,-105,322,15416,4616,-4160,2019-11-02 16:53:57.534430,jimmy
-753,-109,290,15284,4668,-3960,2019-11-02 16:53:57.558310,jimmy
-739,-135,330,15128,4616,-3908,2019-11-02 16:53:57.582186,jimmy
-746,-133,307,15280,4796,-3984,2019-11-02 16:53:57.606084,jimmy
-727,-128,270,15180,4912,-4072,2019-11-02 16:53:57.630177,jimmy
-722,-150,315,15276,4744,-4040,2019-11-02 16:53:57.654021,jimmy
-750,-125,281,15396,4884,-3812,2019-11-02 16:53:57.678345,jimmy
-731,-124,302,15396,4844,-4076,2019-11-02 16:53:57.702264,jimmy
-742,-134,313,15272,5004,-4068,2019-11-02 16:53:57.726401,jimmy
-737,-119,283,15236,4704,-4072,2019-11-02 16:53:57.750464,jimmy
-732,-109,334,15436,4608,-3920,2019-11-02 16:53:57.774411,jimmy
-744,-135,283,15232,4780,-3992,2019-11-02 16:53:57.798514,jimmy
-745,-144,300,15260,4796,-3968,2019-11-02 16:53:57.822629,jimmy
-738,-129,303,15264,4760,-3964,2019-11-02 16:53:57.846710,jimmy
-748,-142,282,15176,4812,-4244,2019-11-02 16:53:57.870708,jimmy
-733,-127,307,15352,4824,-3896,2019-11-02 16:53:57.894668,jimmy
-746,-138,322,15324,4836,-3964,2019-11-02 16:53:57.918687,jimmy
-721,-100,278,15404,4780,-3956,2019-11-02 16:53:57.942634,jimmy
-716,-129,323,15308,4832,-3860,2019-11-02 16:53:57.966617,jimmy
-714,-119,303,15336,4844,-4016,2019-11-02 16:53:57.990569,jimmy
-743,-123,298,15244,4876,-4044,2019-11-02 16:53:58.014451,jimmy
-707,-131,329,15356,4772,-4076,2019-11-02 16:53:58.038506,jimmy
-735,-149,269,15332,4768,-3932,2019-11-02 16:53:58.062402,jimmy
-728,-125,313,15308,4808,-4052,2019-11-02 16:53:58.087397,jimmy
-748,-142,312,15108,4768,-4172,2019-11-02 16:53:58.111446,jimmy
-738,-120,291,15308,4796,-4308,2019-11-02 16:53:58.135678,jimmy
-741,-124,300,15364,4844,-3964,2019-11-02 16:53:58.159712,jimmy
-730,-99,298,15292,4848,-3956,2019-11-02 16:53:58.183729,jimmy
-727,-138,293,15288,4916,-3924,2019-11-02 16:53:58.207771,jimmy
-746,-132,302,15308,4804,-3880,2019-11-02 16:53:58.232006,jimmy
-744,-104,306,15564,5056,-4020,2019-11-02 16:53:58.256623,jimmy
-743,-123,326,15340,5056,-3980,2019-11-02 16:53:58.280878,jimmy
-720,-130,303,15256,4828,-4072,2019-11-02 16:53:58.304865,jimmy
-747,-149,297,15556,4812,-3968,2019-11-02 16:53:58.329205,jimmy
-740,-132,331,15588,4828,-4036,2019-11-02 16:53:58.353098,jimmy
-518,-127,305,15136,4848,-4028,2019-11-02 16:53:58.377072,jimmy
-753,-132,309,15316,4664,-4060,2019-11-02 16:53:58.401101,jimmy
-717,-121,333,15372,4812,-3888,2019-11-02 16:53:58.425269,jimmy
-734,-107,281,15436,4952,-4044,2019-11-02 16:53:58.449235,jimmy
-740,-124,315,15260,4916,-4052,2019-11-02 16:53:58.474760,jimmy
-726,-110,319,15348,4860,-4064,2019-11-02 16:53:58.499429,jimmy
-749,-133,293,15296,4904,-4092,2019-11-02 16:53:58.529763,jimmy
-747,-94,306,15300,4660,-3956,2019-11-02 16:53:58.557309,jimmy
-725,-113,298,15584,4780,-3912,2019-11-02 16:53:58.581939,jimmy
-725,-116,306,15348,5064,-3848,2019-11-02 16:53:58.606008,jimmy
-717,-123,292,15232,4776,-3912,2019-11-02 16:53:58.630368,jimmy
-762,-144,283,15392,4852,-4084,2019-11-02 16:53:58.654426,jimmy
-727,-121,303,15444,5036,-3744,2019-11-02 16:53:58.678656,jimmy
-727,-121,295,15304,4892,-4064,2019-11-02 16:53:58.702630,jimmy
-744,-118,308,15360,4752,-3932,2019-11-02 16:53:58.726875,jimmy
-737,-124,304,15348,4844,-4064,2019-11-02 16:53:58.750888,jimmy
-753,-121,295,15312,4804,-4004,2019-11-02 16:53:58.774976,jimmy
-723,-108,306,15328,4700,-4040,2019-11-02 16:53:58.798971,jimmy
-725,-106,305,15384,4732,-4024,2019-11-02 16:53:58.823210,jimmy
-745,-114,266,15272,4852,-4020,2019-11-02 16:53:58.847199,jimmy
-712,-120,315,15260,4860,-3928,2019-11-02 16:53:58.871242,jimmy
-758,-127,293,15544,4844,-4028,2019-11-02 16:53:58.895236,jimmy
-732,-123,296,15520,4884,-4012,2019-11-02 16:53:58.919292,jimmy
-752,-118,325,15396,4616,-3984,2019-11-02 16:53:58.943262,jimmy
-720,-100,310,15456,4736,-3876,2019-11-02 16:53:58.967254,jimmy
-728,-126,324,15368,4820,-4040,2019-11-02 16:53:58.991275,jimmy
-728,-118,295,15360,4824,-4128,2019-11-02 16:53:59.015344,jimmy
-740,-136,296,15204,4916,-3972,2019-11-02 16:53:59.039472,jimmy
-738,-112,330,15208,4860,-3944,2019-11-02 16:53:59.063502,jimmy
-745,-123,289,15256,4768,-4004,2019-11-02 16:53:59.087530,jimmy
-717,-113,290,15356,4660,-3680,2019-11-02 16:53:59.111583,jimmy
-753,-121,320,15292,4808,-3976,2019-11-02 16:53:59.135827,jimmy
-745,-121,296,15304,4920,-4020,2019-11-02 16:53:59.159916,jimmy
-744,-113,301,15408,4644,-3984,2019-11-02 16:53:59.183894,jimmy
-735,-84,315,15316,4772,-3920,2019-11-02 16:53:59.207975,jimmy
-743,-141,311,15236,4820,-3680,2019-11-02 16:53:59.232101,jimmy
-731,-138,323,15312,4780,-3868,2019-11-02 16:53:59.256320,jimmy
-741,-158,287,15296,4828,-4016,2019-11-02 16:53:59.280417,jimmy
-732,-148,302,15272,4788,-4064,2019-11-02 16:53:59.304316,jimmy
-728,-107,314,15248,4612,-3892,2019-11-02 16:53:59.328527,jimmy
-759,-130,261,15376,4800,-4020,2019-11-02 16:53:59.352504,jimmy
-731,-120,314,15292,4748,-4016,2019-11-02 16:53:59.377644,jimmy
-719,-118,286,15132,4772,-4060,2019-11-02 16:53:59.401723,jimmy
-742,-133,295,15392,4864,-4000,2019-11-02 16:53:59.426114,jimmy
-748,-107,324,15328,4828,-4028,2019-11-02 16:53:59.450332,jimmy
-736,-106,296,15320,4856,-3840,2019-11-02 16:53:59.474318,jimmy
-729,-117,300,15268,4956,-4032,2019-11-02 16:53:59.498421,jimmy
-729,-116,312,15324,4848,-3964,2019-11-02 16:53:59.522627,jimmy
-743,-126,305,15320,4852,-4108,2019-11-02 16:53:59.546843,jimmy
-740,-136,301,15324,4828,-3904,2019-11-02 16:53:59.570936,jimmy
-764,-123,290,15368,4816,-4052,2019-11-02 16:53:59.595094,jimmy
-739,-132,306,15324,4864,-4028,2019-11-02 16:53:59.619270,jimmy
-745,-122,317,15328,4880,-4024,2019-11-02 16:53:59.643353,jimmy
